chrom	pos	recomb_rate	pos_cm
chr20	2574396	0.1391	8.847021
chr20	2574511	0.09285	8.847037
chr20	2575168	0.09375	8.847098
chr20	2575328	0.1818	8.847113
chr20	2575350	0.28	8.847117
chr20	2575375	0.3793	8.847124
chr20	2575963	0.3372	8.847347
chr20	2576304	0.2391	8.847462
chr20	2576350	0.1509	8.847473
chr20	2576615	0.1351	8.847513
chr20	2577984	0.1509	8.847698
chr20	2578037	0.1354	8.847706
chr20	2578827	0.125	8.847813
chr20	2578875	0.1362	8.847819
chr20	2579132	0.1429	8.847854
chr20	2579181	0.1361	8.847861
chr20	2580070	0.1375	8.847982
chr20	2581503	0.5676	8.848179
chr20	2581540	1.804	8.8482
chr20	2581872	1.593	8.848799
chr20	2581958	4.54	8.848936
chr20	2582008	5.111	8.849163
chr20	2582062	5.309	8.849439
chr20	2584672	0.388	8.863295
chr20	2586631	0.3863	8.864055
chr20	2589150	2.235	8.865028
chr20	2589562	10.42	8.865949
chr20	2591393	23.9	8.885026
chr20	2592840	24.84	8.919606
chr20	2593577	19.37	8.937914
chr20	2594723	5.841	8.960111
chr20	2595163	4.063	8.962681
chr20	2595227	2.02	8.962941
chr20	2595626	0.6707	8.963747
chr20	2598289	0.6887	8.965533
chr20	2598758	0.7065	8.965856
chr20	2598942	1.13	8.965986
chr20	2599019	1.156	8.966073
chr20	2599467	1.159	8.966591
chr20	2600096	1.167	8.96732
chr20	2600126	0.2464	8.967355
chr20	2601441	0.2473	8.967679
chr20	2603006	0.2518	8.968066
chr20	2603685	0.2485	8.968237
chr20	2604655	0.2807	8.968478
chr20	2604826	0.3859	8.968526
chr20	2605124	0.5064	8.968641
chr20	2605438	0.5086	8.9688
chr20	2607058	0.2447	8.969624
chr20	2609007	0.2424	8.970101
chr20	2609040	0.2403	8.970109
chr20	2609194	0.2432	8.970146
chr20	2609564	0.2462	8.970236
chr20	2609824	0.2461	8.9703
chr20	2610271	0.2614	8.97041
chr20	2610359	0.2819	8.970433
chr20	2610586	0.8202	8.970497
chr20	2611259	3.735	8.971049
chr20	2612056	3.76	8.974026
chr20	2612360	3.796	8.975169
chr20	2613217	3.706	8.978422
chr20	2613544	3.641	8.979634
chr20	2613608	3.589	8.979867
chr20	2613856	3.531	8.980757
chr20	2614869	3.516	8.984334
chr20	2614933	3.49	8.984559
chr20	2615688	3.487	8.987194
chr20	2615848	3.477	8.987752
chr20	2616043	3.475	8.98843
chr20	2616323	3.345	8.989403
chr20	2616352	3.329	8.9895
chr20	2616914	2.703	8.991371
chr20	2617332	2.415	8.992501
chr20	2617373	2.078	8.9926
chr20	2618475	0.6681	8.99489
chr20	2618707	0.03407	8.995045
chr20	2619294	0.02033	8.995065
chr20	2619540	0.01571	8.99507
chr20	2620113	0.01749	8.995079
chr20	2620742	0.01722	8.99509
chr20	2623065	0.2711	8.99513
chr20	2624662	0.2834	8.995563
chr20	2625470	0.08759	8.995792
chr20	2626783	0.08889	8.995907
chr20	2626873	0.06829	8.995915
chr20	2627078	0.1053	8.995929
chr20	2627268	0.09091	8.995949
chr20	2627279	0.1184	8.99595
chr20	2627355	0.1282	8.995959
chr20	2627511	0.157	8.995979
chr20	2629639	0.08876	8.996313
chr20	2629808	0.01031	8.996328
chr20	2631069	0.08429	8.996341
chr20	2631591	0.02222	8.996385
chr20	2631681	0.01695	8.996387
chr20	2631740	0.004431	8.996388
chr20	2632417	0.006122	8.996391
chr20	2632907	0.001	8.996394
chr20	2633012	0.00641	8.996394
chr20	2633480	0.001	8.996397
chr20	2633496	0.2222	8.996397
chr20	2633505	5.545	8.996399
chr20	2633639	0.25	8.997142
chr20	2633651	0.001	8.997145
chr20	2633741	0.001	8.997145
chr20	2633818	0.001	8.997145
chr20	2633843	0.004032	8.997145
chr20	2634091	0.001	8.997146
chr20	2634462	0.003356	8.997146
chr20	2634760	0.004878	8.997147
chr20	2634965	0.001	8.997148
chr20	2635145	0.001	8.997148
chr20	2635170	0.001	8.997148
chr20	2635236	0.001	8.997148
chr20	2635342	0.006849	8.997148
chr20	2635488	0.001	8.997149
chr20	2635567	0.001	8.997149
chr20	2635646	0.001	8.997149
chr20	2635705	0.004878	8.997149
chr20	2635910	3.902	8.99715
chr20	2636033	0.01031	8.99763
chr20	2636130	0.01322	8.997631
chr20	2636357	0.008299	8.997634
chr20	2636598	0.01023	8.997636
chr20	2636989	0.01515	8.99764
chr20	2637055	0.01018	8.997641
chr20	2637448	0.001	8.997645
chr20	2637494	0.025	8.997645
chr20	2637534	0.03906	8.997646
chr20	2637662	0.1496	8.997651
chr20	2637789	0.3288	8.99767
chr20	2637862	0.5128	8.997694
chr20	2637901	0.5178	8.997714
chr20	2638407	0.8111	8.997976
chr20	2639233	0.9559	8.998646
chr20	2639528	0.5455	8.998928
chr20	2639539	0.1869	8.998934
chr20	2640331	0.1693	8.999082
chr20	2640845	0.1289	8.999169
chr20	2641652	0.1347	8.999273
chr20	2642387	0.3291	8.999372
chr20	2642545	0.4714	8.999424
chr20	2643226	0.5253	8.999745
chr20	2643443	0.7143	8.999859
chr20	2643457	0.9149	8.999869
chr20	2643504	1.19	8.999912
chr20	2643625	1.185	9.000056
chr20	2644474	0.9121	9.001062
chr20	2644565	0.5647	9.001145
chr20	2645941	0.5344	9.001922
chr20	2646551	0.6532	9.002248
chr20	2646724	3.22	9.002361
chr20	2646851	3.603	9.00277
chr20	2647463	7.454	9.004975
chr20	2649665	3.205	9.021389
chr20	2649704	0.5886	9.021514
chr20	2651364	0.56	9.022491
chr20	2654566	0.5536	9.024284
chr20	2657933	0.553	9.026148
chr20	2658924	0.557	9.026696
chr20	2659082	0.5513	9.026784
chr20	2659160	0.5537	9.026827
chr20	2661730	0.5539	9.02825
chr20	2663761	0.5908	9.029375
chr20	2664350	0.975	9.029723
chr20	2666394	0.4515	9.031716
chr20	2666724	0.2627	9.031865
chr20	2670157	0.2581	9.032767
chr20	2670312	0.2629	9.032807
chr20	2672138	0.3078	9.033287
chr20	2673051	0.5318	9.033568
chr20	2674279	1.002	9.034221
chr20	2674764	1.48	9.034707
chr20	2675566	1.483	9.035894
chr20	2675682	1.467	9.036066
chr20	2675849	1.393	9.036311
chr20	2676330	0.27	9.036981
chr20	2676630	0.1487	9.037062
chr20	2677901	0.1414	9.037251
chr20	2681012	6.396	9.037691
chr20	2682534	13.42	9.047425
chr20	2682659	17.31	9.049102
chr20	2687083	10.29	9.125691
chr20	2687613	10.33	9.131144
chr20	2688311	10.22	9.138353
chr20	2694089	10.2	9.197388
chr20	2696580	3.414	9.222801
chr20	2699749	2.77	9.233619
chr20	2700166	2.523	9.234774
chr20	2700453	2.514	9.235498
chr20	2700558	2.494	9.235762
chr20	2700799	2.5	9.236363
chr20	2700847	2.456	9.236483
chr20	2700926	1.794	9.236677
chr20	2700960	0.755	9.236738
chr20	2701511	0.4694	9.237154
chr20	2701560	0.3324	9.237177
chr20	2701933	0.7971	9.237301
chr20	2702002	1.758	9.237356
chr20	2703947	3.332	9.240776
chr20	2704131	3.66	9.241389
chr20	2704278	3.675	9.241927
chr20	2704521	3.524	9.24282
chr20	2704563	3.24	9.242968
chr20	2704613	2.822	9.24313
chr20	2704686	0.7424	9.243336
chr20	2705381	0.6957	9.243852
chr20	2707392	0.4731	9.245251
chr20	2707485	0.2588	9.245295
chr20	2709382	0.3085	9.245786
chr20	2709476	0.3336	9.245815
chr20	2710750	0.2882	9.24624
chr20	2711215	0.4951	9.246374
chr20	2711318	0.4919	9.246425
chr20	2712979	0.185	9.247242
chr20	2713498	0.1667	9.247338
chr20	2713510	0.1374	9.24734
chr20	2713692	0.1337	9.247365
chr20	2715300	0.1197	9.24758
chr20	2718776	0.1202	9.247996
chr20	2720157	0.1198	9.248162
chr20	2723046	0.1193	9.248508
chr20	2723884	0.1201	9.248608
chr20	2726224	0.1406	9.248889
chr20	2727277	0.1602	9.249037
chr20	2728257	0.3317	9.249194
chr20	2728465	1.462	9.249263
chr20	2729013	1.743	9.250064
chr20	2729413	1.707	9.250761
chr20	2729628	1.641	9.251128
chr20	2730140	0.6949	9.251968
chr20	2730199	0.4884	9.252009
chr20	2730242	0.3554	9.25203
chr20	2730681	0.9282	9.252186
chr20	2731377	0.2451	9.252832
chr20	2731683	0.1277	9.252907
chr20	2731957	0.1563	9.252942
chr20	2733019	0.2175	9.253108
chr20	2733626	0.2192	9.25324
chr20	2734178	0.2331	9.253361
chr20	2734444	0.2342	9.253423
chr20	2734555	0.2398	9.253449
chr20	2734801	0.2395	9.253508
chr20	2735252	0.2381	9.253616
chr20	2735483	0.2404	9.253671
chr20	2735849	0.2377	9.253759
chr20	2735971	0.285	9.253788
chr20	2736171	1.824	9.253845
chr20	2736188	11.17	9.253876
chr20	2736269	12.38	9.254781
chr20	2736325	13.19	9.255474
chr20	2736669	13.2	9.26001
chr20	2736797	13.2	9.261699
chr20	2736880	13.19	9.262795
chr20	2738005	12.62	9.277638
chr20	2738371	12.06	9.282256
chr20	2740483	11.18	9.307737
chr20	2740494	9.665	9.30786
chr20	2740745	5.084	9.310286
chr20	2740828	3.893	9.310708
chr20	2741005	3.682	9.311397
chr20	2741718	3.599	9.314022
chr20	2742207	0.6667	9.315782
chr20	2743317	0.6566	9.316522
chr20	2745032	0.6531	9.317648
chr20	2745081	0.656	9.31768
chr20	2745953	0.6616	9.318252
chr20	2747924	1.723	9.319556
chr20	2748339	2.014	9.320271
chr20	2753248	5.225	9.33016
chr20	2754536	5.219	9.33689
chr20	2754978	4.778	9.339197
chr20	2758616	4.775	9.356578
chr20	2763792	6.449	9.381295
chr20	2764200	2.254	9.383926
chr20	2765003	0.4397	9.385736
chr20	2765708	0.4393	9.386046
chr20	2766334	0.4455	9.386321
chr20	2766435	0.44	9.386366
chr20	2766835	0.4404	9.386542
chr20	2768688	0.4391	9.387358
chr20	2770050	0.4372	9.387956
chr20	2770695	0.4354	9.388238
chr20	2770966	0.4341	9.388356
chr20	2771694	0.433	9.388672
chr20	2771791	0.4269	9.388714
chr20	2771962	0.4286	9.388787
chr20	2774414	0.4286	9.389838
chr20	2774456	0.4197	9.389856
chr20	2774842	0.4155	9.390018
chr20	2777008	0.4149	9.390918
chr20	2777731	0.4151	9.391218
chr20	2778367	0.4141	9.391482
chr20	2778821	0.4541	9.39167
chr20	2779398	0.7806	9.391932
chr20	2780059	0.8	9.392448
chr20	2780189	0.8487	9.392552
chr20	2780308	0.9097	9.392653
chr20	2780452	1.042	9.392784
chr20	2780594	1.248	9.392932
chr20	2781082	1.313	9.393541
chr20	2781389	7.03	9.393944
chr20	2785442	1.021	9.422437
chr20	2786974	1.022	9.424001
chr20	2787745	1.023	9.424789
chr20	2791275	1.019	9.428399
chr20	2791849	1.069	9.428984
chr20	2792008	1.144	9.429154
chr20	2792811	1.237	9.430073
chr20	2794686	1.148	9.432393
chr20	2796673	1.062	9.434674
chr20	2798411	0.9319	9.43652
chr20	2799101	0.8045	9.437163
chr20	2799505	0.7179	9.437488
chr20	2803886	0.7229	9.440633
chr20	2804633	0.9561	9.441173
chr20	2804952	1.107	9.441478
chr20	2805101	1.103	9.441643
chr20	2807348	1.108	9.444121
chr20	2807422	1.106	9.444203
chr20	2807980	1.109	9.44482
chr20	2808967	1.11	9.445915
chr20	2811349	1.119	9.44856
chr20	2814128	6.054	9.451671
chr20	2814979	6.055	9.456823
chr20	2815361	8.461	9.459136
chr20	2815825	8.54	9.463062
chr20	2816369	8.527	9.467708
chr20	2817680	4.929	9.478887
chr20	2817779	3.94	9.479375
chr20	2818394	4.037	9.481798
chr20	2819161	4.035	9.484894
chr20	2820155	4.396	9.488905
chr20	2820763	4.765	9.491578
chr20	2821377	4.75	9.494504
chr20	2821401	4.766	9.494618
chr20	2828477	0.7153	9.528343
chr20	2828909	0.5285	9.528652
chr20	2829452	0.4951	9.528939
chr20	2832126	0.5	9.530263
chr20	2832174	0.3087	9.530287
chr20	2836838	0.2546	9.531727
chr20	2839847	0.2464	9.532493
chr20	2840955	0.2429	9.532766
chr20	2844203	0.1485	9.533555
chr20	2844405	0.07275	9.533585
chr20	2845326	0.07163	9.533652
chr20	2845675	0.07051	9.533677
chr20	2845831	0.08127	9.533688
chr20	2846114	0.09365	9.533711
chr20	2846413	0.09783	9.533739
chr20	2846597	0.12	9.533757
chr20	2846822	0.1195	9.533784
chr20	2848512	0.1186	9.533986
chr20	2848571	0.1133	9.533993
chr20	2849268	0.1149	9.534072
chr20	2849616	0.1123	9.534112
chr20	2852591	0.1134	9.534446
chr20	2852988	0.1133	9.534491
chr20	2856226	0.1144	9.534858
chr20	2856733	0.1962	9.534916
chr20	2857472	0.452	9.535061
chr20	2860127	0.3205	9.536261
chr20	2860283	0.2549	9.536311
chr20	2861456	0.2555	9.53661
chr20	2862407	0.258	9.536853
chr20	2863155	0.2595	9.537046
chr20	2864265	0.2511	9.537334
chr20	2864484	0.2611	9.537389
chr20	2865606	0.2432	9.537682
chr20	2865643	0.1574	9.537691
chr20	2865751	0.1	9.537708
chr20	2865781	0.01928	9.537711
chr20	2871019	0.01799	9.537812
chr20	2873465	0.01845	9.537856
chr20	2874820	0.3708	9.537881
chr20	2875532	0.2047	9.538145
chr20	2877208	0.0159	9.538488
chr20	2879409	0.01577	9.538523
chr20	2882833	0.01597	9.538577
chr20	2883334	0.01615	9.538585
chr20	2885130	0.015	9.538614
chr20	2885330	0.01613	9.538617
chr20	2889049	0.01864	9.538677
chr20	2889639	0.02466	9.538688
chr20	2890369	0.2332	9.538706
chr20	2893324	0.1293	9.539395
chr20	2893440	0.05248	9.53941
chr20	2893783	0.03738	9.539428
chr20	2894211	0.03571	9.539444
chr20	2894323	0.04255	9.539448
chr20	2894370	0.02448	9.53945
chr20	2896045	0.03974	9.539491
chr20	2896976	0.04825	9.539528
chr20	2901494	0.04833	9.539746
chr20	2902301	0.06533	9.539785
chr20	2902500	0.09979	9.539798
chr20	2902971	0.1628	9.539845
chr20	2906743	0.1014	9.540459
chr20	2907167	0.06872	9.540502
chr20	2907589	0.049	9.540531
chr20	2908589	0.04167	9.54058
chr20	2908757	0.04101	9.540587
chr20	2909074	0.03226	9.5406
chr20	2909136	0.03325	9.540602
chr20	2912865	0.03333	9.540726
chr20	2913135	0.03325	9.540735
chr20	2916774	0.0328	9.540856
chr20	2918451	0.03288	9.540911
chr20	2919333	0.03331	9.54094
chr20	2920894	0.1117	9.540992
chr20	2926337	0.1578	9.5416
chr20	2928644	0.04027	9.541964
chr20	2928793	0.03802	9.54197
chr20	2929398	0.06897	9.541993
chr20	2930181	1.321	9.542047
chr20	2930234	2.182	9.542117
chr20	2931210	0.02382	9.544247
chr20	2937674	0.02904	9.544401
chr20	2940877	0.03019	9.544494
chr20	2944686	0.0303	9.544609
chr20	2945082	0.03143	9.544621
chr20	2947150	0.03236	9.544686
chr20	2947799	0.03226	9.544707
chr20	2950124	0.03239	9.544782
chr20	2955558	0.03227	9.544958
chr20	2957944	0.0323	9.545035
chr20	2961009	0.03152	9.545134
chr20	2961358	0.03067	9.545145
chr20	2961684	0.03144	9.545155
chr20	2964642	0.03185	9.545248
chr20	2965113	0.03236	9.545263
chr20	2966349	0.03282	9.545303
chr20	2967324	0.03608	9.545335
chr20	2970096	0.06738	9.545435
chr20	2970378	0.1105	9.545454
chr20	2975438	0.1098	9.546013
chr20	2978652	0.4047	9.546366
chr20	2980762	0.1242	9.54722
chr20	2981358	0.12	9.547294
chr20	2981458	0.1145	9.547306
chr20	2981685	0.1107	9.547332
chr20	2983681	0.1124	9.547553
chr20	2984126	0.1161	9.547603
chr20	2984281	0.1167	9.547621
chr20	2985515	0.1161	9.547765
chr20	2986247	0.1192	9.54785
chr20	2989519	0.1221	9.54824
chr20	2989650	0.1111	9.548256
chr20	2989686	0.1217	9.54826
chr20	2992553	0.1196	9.548609
chr20	2993389	0.1196	9.548709
chr20	2998282	0.4007	9.549294
chr20	2998569	0.4022	9.549409
chr20	3000742	0.1574	9.550283
chr20	3000958	0.1575	9.550317
chr20	3001104	0.1298	9.55034
chr20	3001836	0.1538	9.550435
chr20	3001875	0.1733	9.550441
chr20	3002175	0.1667	9.550493
chr20	3004887	0.08549	9.550945
chr20	3009168	0.08418	9.551311
chr20	3009560	0.06299	9.551344
chr20	3009687	0.04482	9.551352
chr20	3010914	0.0419	9.551407
chr20	3011439	0.03047	9.551429
chr20	3011800	0.02075	9.55144
chr20	3012282	0.0111	9.55145
chr20	3013003	0.00904	9.551458
chr20	3013888	0.001	9.551466
chr20	3013926	0.01299	9.551466
chr20	3014003	0.007892	9.551467
chr20	3015777	0.01351	9.551481
chr20	3015851	0.006476	9.551482
chr20	3017704	0.007104	9.551494
chr20	3021786	0.006723	9.551523
chr20	3022381	0.007042	9.551527
chr20	3023375	0.007184	9.551534
chr20	3024767	0.006742	9.551544
chr20	3026547	0.08571	9.551556
chr20	3026582	0.197	9.551559
chr20	3026846	1.234	9.551611
chr20	3027593	1.388	9.552533
chr20	3027802	1.498	9.552823
chr20	3028129	0.8209	9.553313
chr20	3028263	0.275	9.553423
chr20	3028863	0.25	9.553588
chr20	3028883	0.2643	9.553593
chr20	3029023	0.2463	9.55363
chr20	3029843	0.2466	9.553832
chr20	3030423	0.2453	9.553975
chr20	3030529	0.3077	9.554001
chr20	3030542	0.2538	9.554005
chr20	3033005	0.4165	9.55463
chr20	3036249	0.422	9.555981
chr20	3036467	0.425	9.556073
chr20	3037634	0.4263	9.556569
chr20	3038136	0.4254	9.556783
chr20	3038900	0.4282	9.557108
chr20	3039311	0.4211	9.557284
chr20	3039444	0.4276	9.55734
chr20	3039907	0.4264	9.557538
chr20	3040491	0.4288	9.557787
chr20	3041972	0.4257	9.558422
chr20	3042120	0.4258	9.558485
chr20	3042376	0.4214	9.558594
chr20	3042535	0.4231	9.558661
chr20	3042587	0.4194	9.558683
chr20	3043424	0.4238	9.559034
chr20	3043634	0.4348	9.559123
chr20	3043726	0.4449	9.559163
chr20	3044461	0.5104	9.55949
chr20	3045423	1.807	9.559981
chr20	3051186	1.724	9.570393
chr20	3053402	1.724	9.574214
chr20	3054760	1.271	9.576555
chr20	3054867	0.7077	9.576691
chr20	3055151	0.6182	9.576892
chr20	3055811	0.6129	9.5773
chr20	3056865	0.6118	9.577946
chr20	3056950	0.5455	9.577998
chr20	3056961	0.6121	9.578004
chr20	3058469	11.28	9.578927
chr20	3059688	11.9	9.592674
chr20	3065151	11.9	9.657707
chr20	3067658	8.178	9.687552
chr20	3067849	6.69	9.689114
chr20	3067891	5.952	9.689395
chr20	3069074	5.994	9.696436
chr20	3069244	5.754	9.697455
chr20	3069655	5.668	9.69982
chr20	3072609	5.62	9.716562
chr20	3072988	5.554	9.718692
chr20	3074867	5.509	9.729128
chr20	3079704	5.529	9.755775
chr20	3079774	5.555	9.756162
chr20	3080558	5.556	9.760517
chr20	3080790	5.555	9.761806
chr20	3081340	5.63	9.764861
chr20	3081821	5.675	9.767569
chr20	3084303	5.71	9.781655
chr20	3090252	6.763	9.815625
chr20	3094983	6.751	9.84762
chr20	3095738	6.21	9.852717
chr20	3098355	6.192	9.868969
chr20	3100455	21.13	9.881972
chr20	3100953	22.26	9.892494
chr20	3100992	22.31	9.893362
chr20	3101034	22.31	9.894299
chr20	3103947	21.8	9.959284
chr20	3106047	11.63	10.005071
chr20	3107364	3.186	10.020393
chr20	3109478	3.188	10.027128
chr20	3109962	3.188	10.028671
chr20	3110202	3.206	10.029436
chr20	3110624	3.138	10.030789
chr20	3110711	2.229	10.031062
chr20	3110881	2.242	10.031441
chr20	3111005	0.633	10.031719
chr20	3111975	0.6301	10.032333
chr20	3112121	0.6535	10.032425
chr20	3112652	0.6078	10.032772
chr20	3113529	0.5171	10.033305
chr20	3114262	0.339	10.033684
chr20	3119106	0.2417	10.035326
chr20	3119226	0.25	10.035355
chr20	3119274	0.1615	10.035367
chr20	3122352	0.1501	10.035864
chr20	3123178	0.1399	10.035988
chr20	3123321	0.1451	10.036008
chr20	3123838	0.1416	10.036083
chr20	3125116	0.1416	10.036264
chr20	3127107	0.1385	10.036546
chr20	3127172	0.1408	10.036555
chr20	3127243	0.1311	10.036565
chr20	3127800	0.1295	10.036638
chr20	3128271	0.1312	10.036699
chr20	3129696	0.1299	10.036886
chr20	3131720	0.1286	10.037149
chr20	3133034	0.1333	10.037318
chr20	3133064	0.1311	10.037322
chr20	3133125	0.1277	10.03733
chr20	3133172	0.1261	10.037336
chr20	3133759	0.1253	10.03741
chr20	3138444	0.1163	10.037997
chr20	3138487	1.294	10.038002
chr20	3138647	1.695	10.038209
chr20	3138909	0.108	10.038653
chr20	3142892	0.1074	10.039083
chr20	3143516	0.1088	10.03915
chr20	3144371	0.1084	10.039243
chr20	3144860	0.1077	10.039296
chr20	3147757	0.1095	10.039608
chr20	3148305	0.1096	10.039668
chr20	3149509	0.1	10.0398
chr20	3149529	0.1105	10.039802
chr20	3150515	0.1101	10.039911
chr20	3150842	0.1119	10.039947
chr20	3152182	0.1193	10.040097
chr20	3154880	0.1891	10.040419
chr20	3155980	0.2545	10.040627
chr20	3157634	0.2589	10.041048
chr20	3158333	0.2596	10.041229
chr20	3159658	2.932	10.041573
chr20	3161339	5.013	10.046501
chr20	3162402	5.033	10.05183
chr20	3163789	5.035	10.058811
chr20	3164018	8.984	10.059964
chr20	3165178	10.3	10.070385
chr20	3167116	10.3	10.090351
chr20	3169519	10.06	10.115108
chr20	3171205	7.771	10.132061
chr20	3172147	7.702	10.139381
chr20	3174729	0.257	10.159268
chr20	3181348	0.2623	10.160969
chr20	3183464	0.2951	10.161524
chr20	3184040	0.3666	10.161694
chr20	3184411	0.371	10.16183
chr20	3185613	0.4098	10.162276
chr20	3189083	0.7133	10.163698
chr20	3189526	0.9554	10.164014
chr20	3190691	0.9517	10.165127
chr20	3191064	0.9502	10.165482
chr20	3191285	0.9524	10.165692
chr20	3191600	0.9538	10.165992
chr20	3192033	0.9582	10.166405
chr20	3192943	0.961	10.167277
chr20	3193020	0.9585	10.167351
chr20	3193261	0.9621	10.167582
chr20	3195426	1.159	10.169665
chr20	3195797	1.314	10.170095
chr20	3199251	1.749	10.174633
chr20	3199637	2.474	10.175308
chr20	3201603	2.465	10.180171
chr20	3202702	1.687	10.18288
chr20	3202718	1.625	10.182907
chr20	3202758	0.7973	10.182972
chr20	3203488	0.64	10.183554
chr20	3203663	0.5267	10.183666
chr20	3203925	0.4275	10.183804
chr20	3204477	0.3414	10.18404
chr20	3205300	0.3067	10.184321
chr20	3207087	0.3046	10.184869
chr20	3208397	0.306	10.185268
chr20	3212234	1.931	10.186442
chr20	3212831	2.556	10.187595
chr20	3212840	3	10.187618
chr20	3212862	3.239	10.187684
chr20	3212971	3.443	10.188037
chr20	3213086	3.445	10.188433
chr20	3213196	3.118	10.188812
chr20	3213247	2.353	10.188971
chr20	3213332	0.8606	10.189171
chr20	3215269	0.8669	10.190838
chr20	3215607	0.8732	10.191131
chr20	3218800	1.163	10.193919
chr20	3219057	1.152	10.194218
chr20	3219123	1.009	10.194294
chr20	3220179	1.041	10.195359
chr20	3220695	1.041	10.195896
chr20	3221262	1.034	10.196486
chr20	3221320	1.049	10.196546
chr20	3221423	1.033	10.196654
chr20	3221483	1.033	10.196716
chr20	3221543	1.036	10.196778
chr20	3223304	1.194	10.198603
chr20	3223438	1.51	10.198763
chr20	3223585	1.925	10.198985
chr20	3225215	2.092	10.202122
chr20	3225422	2.188	10.202555
chr20	3227173	2.704	10.206387
chr20	3228711	3.112	10.210546
chr20	3230046	3.179	10.214701
chr20	3230589	4.005	10.216427
chr20	3234173	3.207	10.230782
chr20	3235557	0.7701	10.23522
chr20	3235992	0.662	10.235555
chr20	3239951	0.6659	10.238176
chr20	3242579	0.4809	10.239926
chr20	3245089	0.5267	10.241133
chr20	3247766	0.4545	10.242543
chr20	3247777	0.2432	10.242548
chr20	3247814	0.09186	10.242557
chr20	3248772	0.07379	10.242645
chr20	3249165	0.07332	10.242674
chr20	3250488	0.07258	10.242771
chr20	3250612	0.08537	10.24278
chr20	3250694	0.0767	10.242787
chr20	3251385	0.5	10.24284
chr20	3251453	0.8397	10.242874
chr20	3252445	0.1282	10.243707
chr20	3254848	0.09677	10.244015
chr20	3254879	0.04604	10.244018
chr20	3255270	0.4646	10.244036
chr20	3255369	0.4634	10.244082
chr20	3256586	0.01131	10.244646
chr20	3257028	0.006757	10.244651
chr20	3257176	0.005697	10.244652
chr20	3259107	0.005376	10.244663
chr20	3260967	0.005634	10.244673
chr20	3263452	0.1429	10.244687
chr20	3263459	0.6923	10.244688
chr20	3263745	0.7069	10.244886
chr20	3263803	0.513	10.244927
chr20	3263918	0.1547	10.244986
chr20	3265043	0.001	10.24516
chr20	3265046	0.06816	10.24516
chr20	3267276	0.1441	10.245312
chr20	3268817	0.03381	10.245534
chr20	3270710	0.02993	10.245598
chr20	3271278	0.02733	10.245615
chr20	3273766	0.0221	10.245683
chr20	3275259	0.01939	10.245716
chr20	3276548	0.001	10.245741
chr20	3276566	0.01901	10.245741
chr20	3276829	0.01782	10.245746
chr20	3277334	0.01449	10.245755
chr20	3277472	0.01563	10.245757
chr20	3277664	0.01596	10.24576
chr20	3278228	0.01638	10.245769
chr20	3279327	0.0155	10.245787
chr20	3279585	0.0219	10.245791
chr20	3279722	0.05263	10.245794
chr20	3279741	0.03066	10.245795
chr20	3281535	0.03526	10.24585
chr20	3281847	0.03927	10.245861
chr20	3282178	0.04026	10.245874
chr20	3282799	0.09211	10.245899
chr20	3282875	0.09565	10.245906
chr20	3282990	0.2857	10.245917
chr20	3283039	0.4107	10.245931
chr20	3283621	0.1749	10.24617
chr20	3284713	0.03571	10.246361
chr20	3285133	0.02225	10.246376
chr20	3286526	0.02305	10.246407
chr20	3287090	0.02863	10.24642
chr20	3288033	0.04251	10.246447
chr20	3291209	0.0342	10.246582
chr20	3293928	0.03308	10.246675
chr20	3294593	0.03481	10.246697
chr20	3295340	0.0202	10.246723
chr20	3295736	0.02283	10.246731
chr20	3296174	0.0131	10.246741
chr20	3296403	0.01268	10.246744
chr20	3296955	0.008032	10.246751
chr20	3297204	0.009318	10.246753
chr20	3299243	0.009391	10.246772
chr20	3302331	0.009894	10.246801
chr20	3303746	0.00955	10.246815
chr20	3304479	0.001	10.246822
chr20	3304493	0.01175	10.246822
chr20	3305174	0.01133	10.24683
chr20	3305792	0.01173	10.246837
chr20	3306474	0.09524	10.246845
chr20	3306495	0.1759	10.246847
chr20	3306944	0.115	10.246926
chr20	3307057	0.01417	10.246939
chr20	3309104	0.01271	10.246968
chr20	3312488	0.5038	10.247011
chr20	3313657	0.02778	10.2476
chr20	3313837	0.01139	10.247605
chr20	3314276	0.01667	10.24761
chr20	3314336	0.01041	10.247611
chr20	3315393	0.01255	10.247622
chr20	3315632	0.01061	10.247625
chr20	3316009	0.01127	10.247629
chr20	3318050	0.0112	10.247652
chr20	3318407	0.01266	10.247656
chr20	3318565	0.01186	10.247658
chr20	3318818	0.01118	10.247661
chr20	3320517	0.001	10.24768
chr20	3320518	0.001	10.24768
chr20	3320564	0.01181	10.24768
chr20	3321411	0.01186	10.24769
chr20	3322929	0.01478	10.247708
chr20	3323673	0.02362	10.247719
chr20	3324054	0.02412	10.247728
chr20	3324593	0.04615	10.247741
chr20	3324658	0.04799	10.247744
chr20	3326596	0.04803	10.247837
chr20	3333237	0.08571	10.248156
chr20	3333727	0.1061	10.248198
chr20	3333859	0.1684	10.248212
chr20	3334055	0.6923	10.248245
chr20	3334315	0.3702	10.248425
chr20	3334866	0.17	10.248629
chr20	3334966	0.02363	10.248646
chr20	3340255	0.01952	10.248771
chr20	3340921	0.04545	10.248784
chr20	3340943	0.01382	10.248785
chr20	3341160	0.01522	10.248788
chr20	3342408	0.01515	10.248807
